           time           x_01           y_01           x_02           y_02           x_03           y_03           x_04           y_04           x_05           y_05           x_06           y_06           x_07           y_07           x_08           y_08
    5.79102E+00    1.09571E-01   -5.79422E-02    1.93658E-02   -4.44847E-01    2.43105E-01    2.48225E-01   -2.06544E-01   -5.84713E-01   -3.05361E-01    3.39378E-01    4.84852E-03    2.23937E-01   -1.43699E-01   -4.47773E-01    2.92381E-01   -6.20860E-01
    5.79590E+00    1.12432E-01   -5.87414E-02    4.01579E-02   -4.78576E-01    2.37869E-01    3.30847E-01   -2.80168E-01   -5.94811E-01   -3.34218E-01    3.20463E-01    2.61322E-03    1.99788E-01   -7.41897E-02   -5.03792E-01    3.04678E-01   -7.02382E-01
    5.80078E+00    1.15642E-01   -6.07543E-02    4.02433E-02   -4.81841E-01    2.22467E-01    3.20564E-01   -2.56081E-01   -5.59171E-01   -3.33940E-01    2.98244E-01    3.79857E-03    2.19599E-01   -6.09765E-02   -4.79487E-01    2.87305E-01   -6.91723E-01
    5.80566E+00    1.19155E-01   -6.39131E-02    2.04752E-02   -4.55798E-01    1.97304E-01    2.21194E-01   -1.38340E-01   -4.79644E-01   -3.05667E-01    2.72836E-01    8.25899E-03    2.81451E-01   -1.01727E-01   -3.78143E-01    2.41468E-01   -5.92589E-01
    5.81055E+00    1.22643E-01   -6.77858E-02   -1.40046E-02   -4.07139E-01    1.64490E-01    5.55200E-02    4.89223E-02   -3.66624E-01   -2.56062E-01    2.44462E-01    1.51233E-02    3.73796E-01   -1.82115E-01   -2.19045E-01    1.74064E-01   -4.26816E-01
    5.81543E+00    1.25573E-01   -7.16702E-02   -5.48533E-02   -3.46699E-01    1.27411E-01   -1.39516E-01    2.66589E-01   -2.36895E-01   -1.95916E-01    2.13433E-01    2.29789E-02    4.77902E-01   -2.78861E-01   -3.34258E-02    9.62459E-02   -2.29781E-01
    5.82031E+00    1.27321E-01   -7.47447E-02   -9.22900E-02   -2.87189E-01    9.00358E-02   -3.20603E-01    4.68809E-01   -1.10132E-01   -1.37886E-01    1.80112E-01    3.01704E-02    5.71823E-01   -3.64674E-01    1.42102E-01    2.10838E-02   -4.29682E-02
    5.82520E+00    1.27314E-01   -7.62464E-02   -1.17162E-01   -2.40545E-01    5.61026E-02   -4.47201E-01    6.12664E-01   -4.79619E-03   -9.38440E-02    1.44870E-01    3.51495E-02    6.35047E-01   -4.14035E-01    2.73238E-01   -3.91635E-02    9.47518E-02
    5.83008E+00    1.25164E-01   -7.56374E-02   -1.22880E-01   -2.15444E-01    2.83542E-02   -4.90083E-01    6.67225E-01    6.56973E-02   -7.23913E-02    1.08052E-01    3.68027E-02    6.52855E-01   -4.08618E-01    3.35208E-01   -7.56119E-02    1.55284E-01
    5.83496E+00    1.20752E-01   -7.27243E-02   -1.06816E-01   -2.15506E-01    7.98813E-03   -4.37517E-01    6.20085E-01    9.57567E-02   -7.70696E-02    6.99436E-02    3.46878E-02    6.19459E-01   -3.41194E-01    3.17960E-01   -8.45990E-02    1.27200E-01
    5.83984E+00    1.14276E-01   -6.77063E-02   -7.08601E-02   -2.38574E-01   -5.56589E-03   -2.97748E-01    4.79992E-01    8.87303E-02   -1.05636E-01    3.07583E-02    2.91292E-02    5.39269E-01   -2.17211E-01    2.28264E-01   -6.84305E-02    1.81137E-02
    5.84473E+00    1.06218E-01   -6.11417E-02   -2.10402E-02   -2.77208E-01   -1.44946E-02   -9.72783E-02    2.75030E-01    5.61390E-02   -1.50559E-01   -9.35435E-03    2.11517E-02    4.26017E-01   -5.37013E-02    8.82635E-02   -3.48668E-02   -1.46954E-01
    5.84961E+00    9.72589E-02   -5.38387E-02    3.37437E-02   -3.20300E-01   -2.21073E-02    1.24689E-01    4.67288E-02    1.51833E-02   -2.00635E-01   -5.02884E-02    1.22677E-02    2.99916E-01    1.24246E-01   -6.92044E-02    4.53982E-03   -3.30882E-01
    5.85449E+00    8.81531E-02   -4.66951E-02    8.35802E-02   -3.55457E-01   -3.21036E-02    3.24490E-01   -1.58654E-01   -1.49491E-02   -2.43372E-01   -9.19470E-02    4.16102E-03    1.83469E-01    2.88706E-01   -2.07553E-01    3.69087E-02   -4.92306E-01
    5.85938E+00    7.95862E-02   -4.05186E-02    1.19624E-01   -3.71670E-01   -4.77582E-02    4.63174E-01   -2.99847E-01   -1.71965E-02   -2.67654E-01   -1.34205E-01   -1.66468E-03    9.67891E-02    4.14730E-01   -2.94171E-01    5.07748E-02   -5.94370E-01
    5.86426E+00    7.20489E-02   -3.58674E-02    1.35946E-01   -3.61679E-01   -7.11939E-02    5.14686E-01   -3.49231E-01    1.97092E-02   -2.66111E-01   -1.76873E-01   -4.19953E-03    5.34282E-02    4.85539E-01   -3.07319E-01    3.85357E-02   -6.12531E-01
    5.86914E+00    6.57529E-02   -3.29433E-02    1.30772E-01   -3.23562E-01   -1.02896E-01    4.71331E-01   -2.98621E-01    9.87932E-02   -2.36708E-01   -2.19681E-01   -3.13703E-03    5.75923E-02    4.95985E-01   -2.40726E-01   -1.91470E-03   -5.39772E-01
    5.87402E+00    6.06050E-02   -3.15598E-02    1.06843E-01   -2.61192E-01   -1.41573E-01    3.45370E-01   -1.60962E-01    2.14125E-01   -1.83198E-01   -2.62268E-01    1.06452E-03    1.03323E-01    4.53565E-01   -1.04943E-01   -6.67091E-02   -3.88125E-01
    5.87891E+00    5.62466E-02   -3.11925E-02    7.08280E-02   -1.83483E-01   -1.84389E-01    1.66421E-01    3.24302E-02    3.51990E-01   -1.14376E-01   -3.04200E-01    7.28179E-03    1.75823E-01    3.76776E-01    7.48628E-02   -1.46788E-01   -1.86181E-01
    5.88379E+00    5.21481E-02   -3.11003E-02    3.19057E-02   -1.02564E-01   -2.27522E-01   -2.48060E-02    2.38493E-01    4.93702E-01   -4.22504E-02   -3.44998E-01    1.39661E-02    2.54641E-01    2.91151E-01    2.64176E-01   -2.29776E-01    2.68891E-02
    5.88867E+00    4.77399E-02   -3.04925E-02   -1.78898E-04   -3.12829E-02   -2.66935E-01   -1.85102E-01    4.11521E-01    6.19467E-01    2.04491E-02   -3.84181E-01    1.94730E-02    3.18045E-01    2.23810E-01    4.26384E-01   -3.02554E-01    2.09534E-01
    5.89355E+00    4.25506E-02   -2.87059E-02   -1.71781E-02    1.94443E-02   -2.99184E-01   -2.77882E-01    5.12817E-01    7.12472E-01    6.29203E-02   -4.21306E-01    2.24113E-02    3.47671E-01    1.97686E-01    5.30459E-01   -3.53992E-01    3.26534E-01
    5.89844E+00    3.63249E-02   -2.53543E-02   -1.40898E-02    4.28803E-02   -3.22114E-01   -2.80910E-01    5.18876E-01    7.62363E-01    7.85332E-02   -4.56005E-01    2.19393E-02    3.32452E-01    2.26630E-01    5.57477E-01   -3.77260E-01    3.56378E-01
    5.90332E+00    2.90945E-02   -2.04202E-02    9.77882E-03    3.78343E-02   -3.35274E-01   -1.91000E-01    4.26361E-01    7.67356E-01    6.61965E-02   -4.88011E-01    1.79450E-02    2.71011E-01    3.12434E-01    5.04573E-01   -3.71243E-01    2.95747E-01
    5.90820E+00    2.11879E-02   -1.42676E-02    5.06558E-02    8.86471E-03   -3.39984E-01   -2.47096E-02    2.52833E-01    7.34546E-01    3.05589E-02   -5.17157E-01    1.10723E-02    1.72012E-01    4.44394E-01    3.85531E-01   -3.40740E-01    1.60182E-01
    5.91309E+00    1.31764E-02   -7.57377E-03    1.01089E-01   -3.47259E-02   -3.39024E-01    1.85134E-01    3.30750E-02    6.78357E-01   -1.89961E-02   -5.43369E-01    2.58779E-03    5.23893E-02    6.01513E-01    2.27857E-01   -2.95436E-01   -1.92278E-02
    5.91797E+00    5.76825E-03   -1.19494E-03    1.51509E-01   -8.08910E-02   -3.36023E-01    3.96329E-01   -1.88206E-01    6.17449E-01   -7.03508E-02   -5.66636E-01   -5.88338E-03   -6.61707E-02    7.56873E-01    6.69699E-02   -2.47833E-01   -2.02426E-01
    5.92285E+00   -3.28160E-04    4.00704E-03    1.92233E-01   -1.17415E-01   -3.34670E-01    5.66173E-01   -3.65780E-01    5.70735E-01   -1.11227E-01   -5.86969E-01   -1.26979E-02   -1.61748E-01    8.83257E-01   -6.12723E-02   -2.10595E-01   -3.48854E-01
    5.92773E+00   -4.54198E-03    7.33979E-03    2.15501E-01   -1.34518E-01   -3.37911E-01    6.60446E-01   -4.63396E-01    5.53359E-01   -1.31791E-01   -6.04368E-01   -1.65384E-02   -2.16766E-01    9.58846E-01   -1.28142E-01   -1.93867E-01   -4.26017E-01
    5.93262E+00   -6.55064E-03    8.42078E-03    2.17105E-01   -1.26946E-01   -3.47317E-01    6.60601E-01   -4.61406E-01    5.73464E-01   -1.26743E-01   -6.18786E-01   -1.66895E-02   -2.21661E-01    9.71774E-01   -1.18102E-01   -2.03117E-01   -4.16355E-01
    5.93750E+00   -6.33978E-03    7.25342E-03    1.97265E-01   -9.50953E-02   -3.62731E-01    5.67667E-01   -3.60887E-01    6.30450E-01   -9.64440E-02   -6.30120E-01   -1.31868E-02   -1.76865E-01    9.22604E-01   -3.20895E-02   -2.37972E-01   -3.20954E-01
    5.94238E+00   -4.20018E-03    4.22286E-03    1.60585E-01   -4.49544E-02   -3.82289E-01    4.02022E-01   -1.83406E-01    7.15071E-01   -4.68519E-02   -6.38206E-01   -6.80880E-03   -9.26945E-02    8.24184E-01    1.12674E-01   -2.92287E-01   -1.59334E-01
    5.94727E+00   -6.62196E-04    1.24372E-05    1.15076E-01    1.31504E-02   -4.02807E-01    1.99095E-01    3.35288E-02    8.11364E-01    1.17254E-02   -6.42844E-01    1.08813E-03    1.28379E-02    6.98924E-01    2.86302E-01   -3.55430E-01    3.46508E-02
    5.95215E+00    3.61838E-03   -4.54161E-03    7.04697E-02    6.67203E-02   -4.20442E-01    1.90287E-03    2.44374E-01    9.00005E-01    6.67977E-02   -6.43825E-01    8.85557E-03    1.17826E-01    5.74067E-01    4.52538E-01   -4.14516E-01    2.19938E-01
    5.95703E+00    7.99890E-03   -8.62652E-03    3.61669E-02    1.03715E-01   -4.31503E-01   -1.48012E-01    4.05141E-01    9.62367E-01    1.06322E-01   -6.40979E-01    1.49004E-02    2.01086E-01    4.75949E-01    5.76384E-01   -4.57120E-01    3.56906E-01
    5.96191E+00    1.19838E-02   -1.16234E-02    1.92591E-02    1.15094E-01   -4.33224E-01   -2.19329E-01    4.82658E-01    9.84452E-01    1.21241E-01   -6.34206E-01    1.80201E-02    2.46611E-01    4.24452E-01    6.31477E-01   -4.73894E-01    4.15715E-01
    5.96680E+00    1.53258E-02   -1.32358E-02    2.30355E-02    9.67281E-02   -4.24359E-01   -1.97543E-01    4.61554E-01    9.59844E-01    1.07396E-01   -6.23510E-01    1.76555E-02    2.46932E-01    4.28825E-01    6.05643E-01   -4.60540E-01    3.82607E-01
    5.97168E+00    1.80725E-02   -1.35490E-02    4.62933E-02    5.02853E-02   -4.05445E-01   -8.80149E-02    3.47483E-01    8.91081E-01    6.64129E-02   -6.09008E-01    1.40076E-02    2.04674E-01    4.85757E-01    5.03465E-01   -4.18723E-01    2.62812E-01
    5.97656E+00    2.05495E-02   -1.30081E-02    8.35947E-02   -1.70992E-02   -3.78708E-01    8.51647E-02    1.65927E-01    7.89141E-01    5.37088E-03   -5.90926E-01    7.99402E-03    1.31973E-01    5.80087E-01    3.45326E-01   -3.55730E-01    7.94620E-02
    5.98145E+00    2.32831E-02   -1.23197E-02    1.26416E-01   -9.43008E-02   -3.47603E-01    2.84258E-01   -4.31901E-02    6.71161E-01   -6.46735E-02   -5.69577E-01    1.05449E-03    4.78927E-02    6.88033E-01    1.63128E-01   -2.82950E-01   -1.31260E-01
    5.98633E+00    2.68789E-02   -1.22966E-02    1.64951E-01   -1.68518E-01   -3.16108E-01    4.65837E-01   -2.33923E-01    5.56864E-01   -1.30996E-01   -5.45321E-01   -5.15423E-03   -2.56290E-02    7.82226E-01   -6.41716E-03   -2.13487E-01   -3.27714E-01
    5.99121E+00    3.18821E-02   -1.36800E-02    1.90177E-01   -2.27932E-01   -2.87908E-01    5.89946E-01   -3.64003E-01    4.64449E-01   -1.81866E-01   -5.18527E-01   -9.10929E-03   -6.84440E-02    8.37517E-01   -1.29506E-01   -1.59423E-01   -4.71548E-01
    5.99609E+00    3.86491E-02   -1.69759E-02    1.95771E-01   -2.64158E-01   -2.65640E-01    6.28525E-01   -4.03764E-01    4.06803E-01   -2.08990E-01   -4.89530E-01   -9.74465E-03   -6.64855E-02    8.36314E-01   -1.82347E-01   -1.29292E-01   -5.35741E-01
    6.00098E+00    4.72579E-02   -2.23401E-02    1.79440E-01   -2.73965E-01   -2.50366E-01    5.71340E-01   -3.42410E-01    3.88842E-01   -2.09237E-01   -4.58607E-01   -6.67809E-03   -1.47842E-02    7.72339E-01   -1.56152E-01   -1.26307E-01   -5.10260E-01
    6.00586E+00    5.74752E-02   -2.95359E-02    1.43421E-01   -2.59911E-01   -2.41380E-01    4.28152E-01   -1.90317E-01    4.06535E-01   -1.85266E-01   -4.25963E-01   -2.94380E-04    8.14277E-02    6.51997E-01   -5.89719E-02   -1.47706E-01   -4.04137E-01
    6.01074E+00    6.87883E-02   -3.79746E-02    9.40150E-02   -2.29756E-01   -2.36385E-01    2.26681E-01    2.31224E-02    4.47809E-01   -1.44942E-01   -3.91740E-01    8.33294E-03    2.07757E-01    4.93089E-01    8.60228E-02   -1.85364E-01   -2.43525E-01
    6.01562E+00    8.04954E-02   -4.68294E-02    4.02701E-02   -1.94768E-01   -2.32011E-01    6.78670E-03    2.55664E-01    4.95166E-01   -9.96411E-02   -3.56036E-01    1.76647E-02    3.43616E-01    3.21116E-01    2.45440E-01   -2.27528E-01   -6.61512E-02
    6.02051E+00    9.18345E-02   -5.51984E-02   -7.91150E-03   -1.67303E-01   -2.24558E-01   -1.87907E-01    4.61077E-01    5.29429E-01   -6.18301E-02   -3.18945E-01    2.60170E-02    4.66491E-01    1.63977E-01    3.82722E-01   -2.61327E-01    8.66774E-02
    6.02539E+00    1.02124E-01   -6.22841E-02   -4.18494E-02   -1.58141E-01   -2.10815E-01   -3.19177E-01    5.98850E-01    5.33856E-01   -4.24026E-02   -2.80590E-01    3.19129E-02    5.56616E-01    4.61529E-02    4.65870E-01   -2.75512E-01    1.78813E-01
    6.03027E+00    1.10888E-01   -6.75500E-02   -5.59015E-02   -1.74159E-01   -1.88766E-01   -3.62233E-01    6.42689E-01    4.97740E-01   -4.83525E-02   -2.41161E-01    3.43901E-02    6.01062E-01   -1.63824E-02    4.74203E-01   -2.62855E-01    1.86930E-01
    6.03516E+00    1.17934E-01   -7.08224E-02   -4.86412E-02   -2.16827E-01   -1.58060E-01   -3.10912E-01    5.86026E-01    4.18735E-01   -8.12672E-02   -2.00929E-01    3.32003E-02    5.96393E-01   -1.94575E-02    4.02740E-01   -2.21704E-01    1.05480E-01
    6.04004E+00    1.23378E-01   -7.23158E-02   -2.31457E-02   -2.81835E-01   -1.20115E-01   -1.78959E-01    4.43371E-01    3.03427E-01   -1.36959E-01   -1.60254E-01    2.88581E-02    5.49314E-01    2.84846E-02    2.63274E-01   -1.56365E-01   -5.20906E-02
    6.04492E+00    1.27594E-01   -7.25764E-02    1.36631E-02   -3.59949E-01   -7.78634E-02    2.89291E-03    2.47219E-01    1.66020E-01   -2.06312E-01   -1.19568E-01    2.25298E-02    4.75194E-01    1.08232E-01    8.19110E-02   -7.62289E-02   -2.56129E-01
    6.04980E+00    1.31124E-01   -7.23568E-02    5.24878E-02   -4.38897E-01   -3.51658E-02    1.93414E-01    4.11825E-02    2.54229E-02   -2.77172E-01   -7.93433E-02    1.57840E-02    3.94753E-01    1.93918E-01   -1.06405E-01    6.18000E-03   -4.66976E-01
    6.05469E+00    1.34537E-01   -7.24460E-02    8.36253E-02   -5.05898E-01    3.96132E-03    3.49585E-01   -1.29229E-01   -9.86661E-02   -3.36872E-01   -4.00527E-02    1.02588E-02    3.29641E-01    2.58533E-01   -2.65225E-01    7.78044E-02   -6.43274E-01
    6.05957E+00    1.38298E-01   -7.34940E-02    9.90206E-02   -5.50303E-01    3.61579E-02    4.35676E-01   -2.26221E-01   -1.89833E-01   -3.74868E-01   -2.12612E-03    7.31306E-03    2.97803E-01    2.79679E-01   -3.64251E-01    1.27776E-01   -7.50637E-01
    6.06445E+00    1.42648E-01   -7.58649E-02    9.39743E-02   -5.65786E-01    5.93933E-02    4.30794E-01   -2.27699E-01   -2.38339E-01   -3.84935E-01    3.40846E-02    7.73827E-03    3.09650E-01    2.44346E-01   -3.85694E-01    1.49674E-01   -7.68853E-01
    6.06934E+00    1.47542E-01   -7.95512E-02    6.81420E-02   -5.51634E-01    7.33613E-02    3.33297E-01   -1.31951E-01   -2.43104E-01   -3.66445E-01    6.83271E-02    1.15886E-02    3.65800E-01    1.51715E-01   -3.27999E-01    1.42850E-01   -6.96104E-01
    6.07422E+00    1.52640E-01   -8.41673E-02    2.56163E-02   -5.12850E-01    7.95141E-02    1.61165E-01    4.19715E-02   -2.11877E-01   -3.24480E-01    1.00452E-01    1.81674E-02    4.56904E-01    1.33792E-02   -2.06154E-01    1.12536E-01   -5.49315E-01
    6.07910E+00    1.57367E-01   -8.90233E-02   -2.59260E-02   -4.59063E-01    8.07274E-02   -5.17774E-02    2.58243E-01   -1.59544E-01   -2.68735E-01    1.30400E-01    2.61716E-02    5.65562E-01   -1.49039E-01   -4.85134E-02    6.87220E-02   -3.60560E-01
    6.08398E+00    1.61024E-01   -9.32636E-02   -7.68333E-02   -4.02466E-01    8.06686E-02   -2.62964E-01    4.71791E-01   -1.04938E-01   -2.11457E-01    1.58170E-01    3.39643E-02    6.69947E-01   -3.08400E-01    1.09190E-01    2.40236E-02   -1.70277E-01
    6.08887E+00    1.62923E-01   -9.60415E-02   -1.17504E-01   -3.55220E-01    8.30009E-02   -4.30040E-01    6.37773E-01   -6.68331E-02   -1.64851E-01    1.83780E-01    3.99179E-02    7.48369E-01   -4.37714E-01    2.31386E-01   -8.99138E-03   -1.87319E-02
    6.09375E+00    1.62523E-01   -9.66931E-02   -1.40402E-01   -3.26866E-01    9.05903E-02   -5.19772E-01    7.21007E-01   -5.99401E-02   -1.38493E-01    2.07234E-01    4.27554E-02    7.83813E-01   -5.15796E-01    2.90172E-01   -2.04691E-02    6.24826E-02
    6.09863E+00    1.59542E-01   -9.48732E-02   -1.41639E-01   -3.22299E-01    1.04884E-01   -5.15032E-01    7.03371E-01   -9.17777E-02   -1.37302E-01    2.28489E-01    4.18184E-02    7.67496E-01   -5.31685E-01    2.71201E-01   -5.36089E-03    5.71151E-02
    6.10352E+00    1.54007E-01   -9.06259E-02   -1.21790E-01   -3.40725E-01    1.25592E-01   -4.18400E-01    5.87612E-01   -1.61057E-01   -1.60500E-01    2.47439E-01    3.72052E-02    7.00706E-01   -4.86935E-01    1.76711E-01    3.55008E-02   -3.23117E-02
    6.10840E+00    1.46249E-01   -8.43737E-02   -8.57638E-02   -3.75821E-01    1.50734E-01   -2.51614E-01    3.96766E-01   -2.57931E-01   -2.01766E-01    2.63922E-01    2.97493E-02    5.94522E-01   -3.95257E-01    2.50676E-02    9.55673E-02   -1.85027E-01
    6.11328E+00    1.36832E-01   -7.68286E-02   -4.17734E-02   -4.17063E-01    1.77048E-01   -5.09819E-02    1.69303E-01   -3.66048E-01   -2.50575E-01    2.77735E-01    2.08442E-02    4.67476E-01   -2.79625E-01   -1.53107E-01    1.63946E-01   -3.66386E-01
    6.11816E+00    1.26437E-01   -6.88427E-02    4.01109E-04   -4.51951E-01    2.00676E-01    1.40262E-01   -4.89706E-02   -4.65988E-01   -2.94408E-01    2.88674E-01    1.21501E-02    3.41658E-01   -1.67421E-01   -3.21372E-01    2.27688E-01   -5.35170E-01
    6.12305E+00    1.15720E-01   -6.12314E-02    3.14700E-02   -4.68651E-01    2.17969E-01    2.81069E-01   -2.14554E-01   -5.39349E-01   -3.21402E-01    2.96569E-01    5.24458E-03    2.38078E-01   -8.46684E-02   -4.45149E-01    2.74517E-01   -6.52275E-01
    6.12793E+00    1.05181E-01   -5.46047E-02    4.45907E-02   -4.58506E-01    2.26260E-01    3.41215E-01   -2.95403E-01   -5.72622E-01   -3.22857E-01    3.01326E-01    1.29184E-03    1.72263E-01   -5.05511E-02   -4.98997E-01    2.95413E-01   -6.88963E-01
    6.13281E+00    9.50679E-02   -4.92429E-02    3.68078E-02   -4.17878E-01    2.24430E-01    3.07670E-01   -2.77669E-01   -5.60048E-01   -2.95080E-01    3.02949E-01    7.98347E-04    1.51010E-01   -7.33839E-02   -4.71981E-01    2.86516E-01   -6.32931E-01
    6.13770E+00    8.53319E-02   -4.50435E-02    9.67244E-03   -3.48948E-01    2.13150E-01    1.87331E-01   -1.68594E-01   -5.04846E-01   -2.40180E-01    3.01558E-01    3.50799E-03    1.70995E-01   -1.48874E-01   -3.69975E-01    2.49947E-01   -4.90925E-01
    6.14258E+00    7.56503E-02   -4.15493E-02   -3.10871E-02   -2.59288E-01    1.94753E-01    5.56878E-03    5.02560E-03   -4.18555E-01   -1.65645E-01    2.97376E-01    8.45790E-03    2.19512E-01   -2.61044E-01   -2.14435E-01    1.93371E-01   -2.87348E-01
    6.14746E+00    6.55079E-02   -3.80521E-02   -7.67765E-02   -1.60304E-01    1.72755E-01   -1.99128E-01    2.02510E-01   -3.18635E-01   -8.27880E-02    2.90706E-01    1.41835E-02    2.77197E-01   -3.85625E-01   -3.78869E-02    1.28394E-01   -5.91486E-02
    6.15234E+00    5.43208E-02   -3.37505E-02   -1.17571E-01   -6.48812E-02    1.51130E-01   -3.83267E-01    3.77886E-01   -2.24818E-01   -4.38883E-03    2.81896E-01    1.90293E-02    3.22162E-01   -4.95192E-01    1.22912E-01    6.81300E-02    1.51924E-01
    6.15723E+00    4.15756E-02   -2.79281E-02   -1.44592E-01    1.52811E-02    1.33496E-01   -5.07519E-01    4.89595E-01   -1.54995E-01    5.79676E-02    2.71293E-01    2.15006E-02    3.34661E-01   -5.64982E-01    2.34701E-01    2.44625E-02    3.08072E-01
    6.16211E+00    2.69559E-02   -2.01146E-02   -1.51781E-01    7.20829E-02    1.22369E-01   -5.45022E-01    5.09277E-01   -1.21489E-01    9.63003E-02    2.59209E-01    2.05811E-02    3.01320E-01   -5.78141E-01    2.74709E-01    5.55458E-03    3.83372E-01
    6.16699E+00    1.04285E-02   -1.01960E-02   -1.37186E-01    1.02671E-01    1.18663E-01   -4.87045E-01    4.27774E-01   -1.28509E-01    1.07880E-01    2.45889E-01    1.59499E-02    2.18015E-01   -5.29323E-01    2.35433E-01    1.41529E-02    3.69186E-01
    6.17188E+00   -7.72941E-03    1.55001E-03   -1.03378E-01    1.09979E-01    1.21521E-01   -3.44846E-01    2.57089E-01   -1.71313E-01    9.57673E-02    2.31505E-01    8.05309E-03    9.08197E-02   -4.25859E-01    1.26202E-01    4.70312E-02    2.75934E-01
    6.17676E+00   -2.69670E-02    1.45004E-02   -5.69186E-02    1.02050E-01    1.28522E-01   -1.47315E-01    2.78977E-02   -2.37263E-01    6.81342E-02    2.16162E-01   -1.98725E-03   -6.51974E-02   -2.86262E-01   -2.88037E-02    9.56937E-02    1.30849E-01
